image_file,coordinates,IScrosswalk,light_class
PTLR dataset/Training set/Italy/06/1720.jpg,"[0.78828125, 0.6694444444444444, 0.95078125, 0.9986111111111111]",1.0,0.0
PTLR dataset/Training set/Italy/06/2976.jpg,"[0.61015625, 0.5791666666666667, 0.8125, 0.9972222222222222]",1.0,0.0
PTLR dataset/Training set/Italy/06/736.jpg,"[0.62890625, 0.725, 0.7453125, 0.9972222222222222]",1.0,0.0
PTLR dataset/Training set/Italy/06/992.jpg,"[0.71484375, 0.7347222222222223, 0.81796875, 0.9958333333333333]",1.0,0.0
PTLR dataset/Training set/Italy/06/2320.jpg,"[0.625, 0.5777777777777777, 0.8046875, 0.9972222222222222]",1.0,0.0
PTLR dataset/Training set/Italy/06/2432.jpg,"[0.640625, 0.5819444444444445, 0.83515625, 0.9958333333333333]",1.0,0.0
PTLR dataset/Training set/Italy/06/2032.jpg,"[0.61640625, 0.5541666666666667, 0.809375, 0.9972222222222222]",1.0,0.0
PTLR dataset/Training set/Italy/06/816.jpg,"[0.590625, 0.6375, 0.7453125, 0.9972222222222222]",1.0,0.0
PTLR dataset/Training set/Italy/06/320.jpg,"[0.63046875, 0.6361111111111111, 0.78515625, 0.9986111111111111]",1.0,0.0
PTLR dataset/Training set/Italy/06/2480.jpg,"[0.64140625, 0.5638888888888889, 0.8484375, 0.9986111111111111]",1.0,0.0
PTL-Crosswalk-Base/training set/2CP.png,"[0.45496718750000004, 0.4192138888888889, 0.4606984375, 0.9956333333333335]",1.0,2.0
PTL-Crosswalk-Base/training set/4CP.png,"[0.4598796875, 0.4032027777777778, 0.37145208333333335, 0.5866083333333334]",1.0,0.0
PTL-Crosswalk-Base/training set/5CP.png,"[0.6359171875, 0.2969435185185185, 0.20442135416666665, 0.9941777777777777]",1.0,2.0
PTL-Crosswalk-Base/training set/6CP.png,"[0.7259822916666666, 0.3784574074074074, 0.22570937500000002, 0.7845703703703704]",1.0,2.0
PTL-Crosswalk-Base/training set/7CP.png,"[0.766537037037037, 0.36972343750000003, 0.0, 0.8719067708333333]",1.0,2.0
PTL-Crosswalk-Base/training set/8CP.png,"[0.5098255208333333, 0.4439592592592593, 0.5483078124999999, 0.606987037037037]",1.0,2.0
PTL-Crosswalk-Base/training set/9CP.png,"[0.5401203124999999, 0.4701601851851852, 0.1430130208333333, 0.970887962962963]",1.0,2.0
PTL-Crosswalk-Base/training set/12CP.png,"[0.8185041666666667, 0.29403240740740744, 0.2625546875, 0.8573509259259259]",1.0,2.0
PTL-Crosswalk-Base/training set/14CP.png,"[0.6441046875, 0.32605555555555554, 0.5171942708333334, 0.7190685185185186]",1.0,2.0
PTL-Crosswalk-Base/training set/15CP.png,"[0.6326416666666667, 0.27219814814814813, 0.125, 0.9082972222222222]",1.0,2.0
PTL-Crosswalk-Base/training set/16CP.png,"[0.8479802083333333, 0.31149907407407407, 0.38209583333333336, 0.7263462962962962]",1.0,2.0
PTL-Crosswalk-Base/training set/17CP.png,"[0.4560083333333333, 0.4395921875, 0.05490833333333334, 0.9970885416666667]",1.0,2.0
PTL-Crosswalk-Base/training set/18CP.png,"[0.4729802083333333, 0.34061111111111114, 0.5049125, 0.5371175925925926]",1.0,2.0
PTL-Crosswalk-Base/training set/19CP.png,"[0.09722222222222222, 0.6229982532751092, 0.34567870370370374, 0.992722270742358]",1.0,0.0
PTL-Crosswalk-Base/training set/22CP.png,"[0.7472708333333333, 0.23435185185185184, 0.224071875, 0.9359537037037038]",1.0,2.0
PTL-Crosswalk-Base/training set/24CP.png,"[0.5466703125, 0.6593888888888889, 0.5090067708333333, 0.9941777777777777]",1.0,2.0
PTL-Crosswalk-Base/training set/25CP.png,"[0.9282203125, 0.3231444444444444, 0.3518015625, 0.5880638888888889]",1.0,2.0
PTL-Crosswalk-Base/training set/26CP.png,"[0.9282203125, 0.37991296296296295, 0.6056223958333333, 0.8558953703703703]",1.0,2.0
PTL-Crosswalk-Base/training set/27CP.png,"[0.4275435185185185, 0.45560416666666664, 0.16876944444444444, 0.9927218750000001]",1.0,2.0
PTL-Crosswalk-Base/training set/28CP.png,"[0.5188317708333333, 0.22998518518518518, 0.42385364583333335, 0.9985444444444446]",1.0,2.0
PTL-Crosswalk-Base/training set/30CP.png,"[0.5745111111111111, 0.6098985239852398, 0.6475601851851852, 0.8471614391143911]",1.0,2.0
PTL-Crosswalk-Base/training set/31CP.png,"[0.7538208333333334, 0.2227074074074074, 0.35016354166666663, 0.9956333333333335]",1.0,2.0
PTL-Crosswalk-Base/training set/33CP.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/training set/34CP.png,"[0.6449234374999999, 0.2838425925925926, 0.11599322916666667, 0.6724888888888889]",1.0,2.0
PTL-Crosswalk-Base/training set/35CP.png,"[0.22243437500000002, 0.2809314814814815, 0.2609171875, 0.6317324074074073]",1.0,2.0
PTL-Crosswalk-Base/training set/36CP.png,"[0.9063074074074075, 0.8078600628930818, 0.5565740740740741, 0.9985440251572326]",1.0,2.0
PTL-Crosswalk-Base/training set/37CP.png,"[0.6580239583333333, 0.28238703703703705, 0.5016375, 1.0]",1.0,2.0
PTL-Crosswalk-Base/training set/38CP.png,"[0.6252729166666666, 0.2096074074074074, 0.0013645833333333333, 0.8253277777777778]",1.0,2.0
PTL-Crosswalk-Base/training set/40CP.png,"[0.4711898148148148, 0.3915576347305389, 0.5180064814814814, 0.6506549401197604]",1.0,2.0
PTL-Crosswalk-Base/training set/41CP.png,"[0.3935588541666667, 0.34061111111111114, 0.30103697916666666, 0.9781657407407408]",1.0,2.0
PTL-Crosswalk-Base/training set/42CP.png,"[0.8962880208333334, 0.1892287037037037, 0.36735833333333334, 0.5997092592592593]",1.0,2.0
PTL-Crosswalk-Base/training set/43CP.png,"[0.48935572916666664, 0.477437962962963, 0.4443229166666667, 1.0]",1.0,0.0
PTL-Crosswalk-Base/training set/44CP.png,"[0.7628276041666666, 0.2911203703703704, 0.3681770833333333, 0.847161111111111]",1.0,2.0
PTL-Crosswalk-Base/training set/45CP.png,"[0.25354791666666665, 0.2707425925925926, 0.2862989583333333, 0.7190685185185186]",1.0,2.0
PTL-Crosswalk-Base/training set/46CP.png,"[0.8065768518518518, 0.5123727469358327, 0.48130648148148153, 0.7627368421052632]",1.0,2.0
PTL-Crosswalk-Base/training set/47CP.png,"[0.48444322916666666, 0.2227074074074074, 0.3665390625, 1.0]",1.0,2.0
PTL-Crosswalk-Base/training set/48CP.png,"[0.6531114583333333, 0.2896648148148148, 0.0, 0.8719064814814814]",1.0,2.0
PTL-Crosswalk-Base/training set/50CP.png,"[0.8048574074074074, 0.6229981343283583, 0.5462342592592593, 0.9883554104477612]",1.0,2.0
PTL-Crosswalk-Base/training set/51CP.png,"[0.42794739583333335, 0.2707425925925926, 0.3075875, 0.9869000000000001]",1.0,2.0
PTL-Crosswalk-Base/training set/52CP.png,"[0.2568229166666667, 0.1615722222222222, 0.2838427083333333, 0.46142685185185184]",1.0,2.0
PTL-Crosswalk-Base/training set/53CP.png,"[0.406659375, 0.5400287037037037, 0.37554583333333336, 1.0]",1.0,0.0
PTL-Crosswalk-Base/training set/54CP.png,"[0.219159375, 0.43813703703703705, 0.1741265625, 0.7510916666666666]",1.0,2.0
PTL-Crosswalk-Base/training set/55CP.png,"[0.4877182291666667, 0.3653564814814815, 0.5319322916666667, 1.0]",1.0,2.0
PTL-Crosswalk-Base/training set/56CP.png,"[0.5094287037037037, 0.713246140651801, 0.26270185185185185, 0.9854442538593482]",1.0,2.0
PTL-Crosswalk-Base/training set/57CP.png,"[0.3427947916666667, 0.2794759259259259, 0.33051302083333334, 0.9927222222222223]",1.0,2.0
PTL-Crosswalk-Base/training set/58CP.png,"[0.5237447916666667, 0.22416296296296295, 0.007095833333333333, 0.8296944444444445]",1.0,2.0
PTL-Crosswalk-Base/training set/60CP.png,"[0.4435041666666667, 0.37991296296296295, 0.399290625, 0.9941777777777777]",1.0,2.0
PTL-Crosswalk-Base/training set/61CP.png,"[0.48198697916666666, 0.3377, 0.3665390625, 0.9927222222222223]",1.0,2.0
PTL-Crosswalk-Base/training set/62CP.png,"[0.3632640625, 0.20378425925925925, 0.38455260416666665, 0.5691407407407407]",1.0,2.0
PTL-Crosswalk-Base/training set/63CP.png,"[0.5826963541666667, 0.4119361111111111, 0.48526197916666663, 0.633187962962963]",1.0,2.0
PTL-Crosswalk-Base/training set/64CP.png,"[0.33788229166666667, 0.3071324074074074, 0.2805677083333334, 0.717612962962963]",1.0,2.0
PTL-Crosswalk-Base/training set/65CP.png,"[0.9192138888888889, 0.4570598958333333, 0.021267592592592595, 0.682678125]",1.0,2.0
PTL-Crosswalk-Base/training set/66CP.png,"[0.5376277777777778, 0.5065500394011032, 0.14938148148148148, 1.0]",1.0,2.0
PTL-Crosswalk-Base/training set/67CP.png,"[0.3288755208333333, 0.31149907407407407, 0.3002182291666667, 0.9970888888888889]",1.0,2.0
PTL-Crosswalk-Base/training set/68CP.png,"[0.41975989583333334, 0.2911203703703704, 0.13236875, 0.8515287037037037]",1.0,2.0
PTL-Crosswalk-Base/training set/70CP.png,"[0.5262010416666667, 0.4876277777777778, 0.33460677083333334, 0.9970888888888889]",1.0,2.0
PTL-Crosswalk-Base/training set/71CP.png,"[0.4533296875, 0.39737962962962964, 0.3649015625, 0.9927222222222223]",1.0,2.0
PTL-Crosswalk-Base/training set/72CP.png,"[0.48034947916666665, 0.3595342592592593, 0.5180130208333333, 0.7438138888888889]",1.0,2.0
PTL-Crosswalk-Base/training set/73CP.png,"[0.5564958333333333, 0.3377, 0.48034947916666665, 0.5866083333333334]",1.0,2.0
PTL-Crosswalk-Base/training set/74CP.png,"[0.4680677083333334, 0.6797666666666667, 0.4533296875, 1.0]",1.0,2.0
PTL-Crosswalk-Base/training set/75CP.png,"[0.8674592592592593, 0.4468703125, 0.0, 0.6710333333333334]",1.0,2.0
PTL-Crosswalk-Base/training set/77CP.png,"[0.6596614583333333, 0.27219814814814813, 0.44022916666666667, 0.9927222222222223]",1.0,2.0
PTL-Crosswalk-Base/training set/78CP.png,"[0.35233703703703706, 0.3944690763052209, 0.008349074074074073, 0.9388642570281124]",1.0,2.0
PTL-Crosswalk-Base/training set/80CP.png,"[0.8283296875, 0.20232870370370368, 0.10944322916666667, 0.5574962962962963]",1.0,2.0
PTL-Crosswalk-Base/training set/81CP.png,"[0.30676875, 0.39010185185185187, 0.3075875, 0.9912666666666666]",1.0,2.0
PTL-Crosswalk-Base/training set/82CP.png,"[0.5081880208333334, 0.41048055555555557, 0.5384822916666666, 0.8617175925925926]",1.0,2.0
PTL-Crosswalk-Base/training set/83CP.png,"[0.5556770833333334, 0.29257685185185184, 0.4557859375, 0.6186314814814814]",1.0,2.0
PTL-Crosswalk-Base/training set/84CP.png,"[0.36162656249999997, 0.6433768518518518, 0.3419760416666667, 0.9956333333333335]",1.0,2.0
PTL-Crosswalk-Base/training set/85CP.png,"[0.8027657407407407, 0.4425036458333333, 0.0031537037037037037, 0.7001453125]",1.0,2.0
PTL-Crosswalk-Base/training set/87CP.png,"[0.6965067708333332, 0.5109166666666667, 0.43367916666666667, 0.6768555555555555]",1.0,2.0
PTL-Crosswalk-Base/training set/90CP.png,"[0.39847187500000003, 0.37263425925925925, 0.3075875, 0.9825324074074074]",1.0,2.0
PTL-Crosswalk-Base/training set/91CP.png,"[0.2519104166666667, 0.5516740740740741, 0.3460697916666666, 0.9956333333333335]",1.0,2.0
PTL-Crosswalk-Base/training set/92CP.png,"[0.49426875, 0.3770018518518518, 0.5630458333333334, 0.9854435185185185]",1.0,2.0
PTL-Crosswalk-Base/training set/93CP.png,"[0.5474890625000001, 0.31149907407407407, 0.39274010416666666, 0.7656481481481481]",1.0,2.0
PTL-Crosswalk-Base/training set/94CP.png,"[0.3624453125, 0.6390101851851852, 0.30103697916666666, 0.9985444444444446]",1.0,2.0
PTL-Crosswalk-Base/training set/95CP.png,"[0.9916703703703703, 0.4876276041666667, 0.06267222222222223, 0.8835515625]",1.0,2.0
PTL-Crosswalk-Base/training set/97CP.png,"[0.6179041666666667, 0.5211064814814814, 0.31168125, 0.7656481481481481]",1.0,2.0
PTL-Crosswalk-Base/training set/100CP.png,"[0.5065500000000001, 0.409025, 0.4459609375, 0.9970888888888889]",1.0,2.0
PTL-Crosswalk-Base/training set/101CP.png,"[0.3444322916666666, 0.7263462962962962, 0.4271286458333333, 0.9970888888888889]",1.0,2.0
PTL-Crosswalk-Base/training set/102CP.png,"[0.4541484375, 0.35080092592592593, 0.3460697916666666, 0.5385731481481482]",1.0,0.0
PTL-Crosswalk-Base/training set/103CP.png,"[0.6031661458333333, 0.2590972222222222, 0.29939947916666665, 0.8806407407407407]",1.0,2.0
PTL-Crosswalk-Base/training set/104CP.png,"[0.29203072916666667, 0.6011648148148149, 0.23144114583333333, 1.0]",1.0,2.0
PTL-Crosswalk-Base/training set/105CP.png,"[0.8674592592592593, 0.3973796875, 0.0, 0.8529838541666667]",1.0,2.0
PTL-Crosswalk-Base/training set/107CP.png,"[0.5106442708333333, 0.48908333333333337, 0.15693229166666667, 0.8631731481481482]",1.0,2.0
PTL-Crosswalk-Base/training set/110CP.png,"[0.8840067708333332, 0.31586574074074075, 0.2707421875, 0.7612805555555555]",1.0,2.0
PTL-Crosswalk-Base/training set/112CP.png,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTL-Crosswalk-Base/training set/113CP.png,"[0.7923036458333333, 0.2969435185185185, 0.2682859375, 0.9243083333333334]",1.0,2.0
PTL-Crosswalk-Base/training set/114CP.png,"[0.6514739583333333, 0.3173212962962963, 0.15120104166666665, 0.7161574074074074]",1.0,2.0
PTL-Crosswalk-Base/training set/115CP.png,"[0.7380722222222222, 0.3639010416666667, 0.005741666666666667, 0.8311499999999999]",1.0,2.0
PTL-Crosswalk-Base/training set/116CP.png,"[0.4664302083333334, 0.43813703703703705, 0.5065500000000001, 0.6113537037037037]",1.0,2.0
PTL-Crosswalk-Base/training set/117CP.png,"[0.5736901041666667, 0.4497814814814815, 0.15529479166666665, 0.9723435185185186]",1.0,2.0
PTL-Crosswalk-Base/training set/120CP.png,"[0.8610807291666667, 0.2590972222222222, 0.30185572916666664, 0.8136824074074075]",1.0,2.0
PTL-Crosswalk-Base/training set/122CP.png,"[0.6416484375, 0.3537120370370371, 0.5163755208333334, 0.7947601851851852]",1.0,2.0
PTL-Crosswalk-Base/training set/123CP.png,"[0.5646833333333333, 0.3537120370370371, 0.023471875, 0.9636101851851853]",1.0,2.0
PTL-Crosswalk-Base/training set/124CP.png,"[0.8340609375, 0.3740898148148148, 0.399290625, 0.8034935185185186]",1.0,2.0
PTL-Crosswalk-Base/training set/125CP.png,"[0.41460462962962963, 0.4497817708333333, 0.0031537037037037037, 0.8675401041666666]",1.0,2.0
PTL-Crosswalk-Base/training set/126CP.png,"[0.4173036458333333, 0.1994175925925926, 0.4541484375, 0.8195055555555556]",1.0,2.0
PTL-Crosswalk-Base/training set/127CP.png,"[0.0025287037037037036, 0.6448327192336035, 0.38660555555555554, 1.0]",1.0,0.0
PTL-Crosswalk-Base/training set/130CP.png,"[0.7006005208333334, 0.22416296296296295, 0.17494531249999998, 0.9505092592592592]",1.0,2.0
PTL-Crosswalk-Base/training set/132CP.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/training set/133CP.png,"[0.8111354166666668, 0.3711787037037037, 0.29039322916666666, 0.6724888888888889]",1.0,2.0
PTL-Crosswalk-Base/training set/134CP.png,"[0.15938854166666666, 0.28529814814814813, 0.19132083333333333, 0.5866083333333334]",1.0,2.0
PTL-Crosswalk-Base/training set/135CP.png,"[0.4456574074074074, 0.48617187500000003, 0.06784722222222223, 0.9956333333333334]",1.0,2.0
PTL-Crosswalk-Base/training set/136CP.png,"[0.6481984375, 0.22561851851851852, 0.5163755208333334, 0.9985444444444446]",1.0,2.0
PTL-Crosswalk-Base/training set/138CP.png,"[0.5511944444444444, 0.6055315922493681, 0.6055879629629629, 0.8282384161752318]",1.0,2.0
PTL-Crosswalk-Base/training set/139CP.png,"[0.43613541666666666, 0.33042222222222223, 0.30185572916666664, 0.8544398148148148]",1.0,2.0
PTL-Crosswalk-Base/training set/141CP.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/training set/142CP.png,"[0.6318229166666666, 0.28675370370370373, 0.19705260416666667, 0.7685592592592593]",1.0,2.0
PTL-Crosswalk-Base/training set/143CP.png,"[0.2650109375, 0.33187777777777777, 0.3141375, 0.7074231481481482]",1.0,2.0
PTL-Crosswalk-Base/training set/144CP.png,"[0.8512453703703704, 0.7947596638655462, 0.4214111111111111, 1.0]",1.0,2.0
PTL-Crosswalk-Base/training set/145CP.png,"[0.5892468750000001, 0.3173212962962963, 0.3935588541666667, 0.9810768518518519]",1.0,2.0
PTL-Crosswalk-Base/training set/146CP.png,"[0.6449234374999999, 0.24308611111111111, 0.004639583333333333, 0.8631731481481482]",1.0,2.0
PTL-Crosswalk-Base/training set/148CP.png,"[0.46875833333333333, 0.5385737704918032, 0.521375925925926, 0.8573508196721312]",1.0,2.0
PTL-Crosswalk-Base/training set/149CP.png,"[0.3911026041666667, 0.2751092592592593, 0.29448697916666666, 0.9927222222222223]",1.0,2.0
PTL-Crosswalk-Base/training set/150CP.png,"[0.9159390625, 0.21251851851851852, 0.4205786458333333, 0.6870453703703704]",1.0,2.0
PTL-Crosswalk-Base/training set/151CP.png,"[0.4418666666666667, 0.5167398148148148, 0.39683385416666667, 0.9723435185185186]",1.0,0.0
PTL-Crosswalk-Base/training set/152CP.png,"[0.7218885416666667, 0.2328962962962963, 0.38619010416666666, 0.8034935185185186]",1.0,2.0
PTL-Crosswalk-Base/training set/153CP.png,"[0.3387010416666667, 0.20815092592592593, 0.37227083333333333, 0.7321685185185185]",1.0,2.0
PTL-Crosswalk-Base/training set/154CP.png,"[0.7720481481481482, 0.31586582048957385, 0.46432129629629626, 0.6783118766999093]",1.0,2.0
PTL-Crosswalk-Base/training set/155CP.png,"[0.4312229166666667, 0.32168888888888886, 0.37227083333333333, 0.9941777777777777]",1.0,2.0
PTL-Crosswalk-Base/training set/156CP.png,"[0.6310041666666667, 0.3333333333333333, 0.009552604166666668, 0.9606990740740742]",1.0,2.0
PTL-Crosswalk-Base/training set/158CP.png,"[0.3567140625, 0.23726388888888889, 0.35753281249999996, 0.7001453703703704]",1.0,2.0
PTL-Crosswalk-Base/training set/159CP.png,"[0.4418666666666667, 0.4032027777777778, 0.37636458333333334, 0.9898111111111112]",1.0,2.0
PTL-Crosswalk-Base/training set/160CP.png,"[0.28711770833333333, 0.26783148148148145, 0.31659375, 0.5764194444444445]",1.0,2.0
PTL-Crosswalk-Base/training set/161CP.png,"[0.41239062499999996, 0.5502185185185186, 0.41566614583333333, 0.970887962962963]",1.0,0.0
PTL-Crosswalk-Base/training set/162CP.png,"[0.3395197916666667, 0.3231444444444444, 0.2789302083333334, 0.6346435185185185]",1.0,2.0
PTL-Crosswalk-Base/training set/163CP.png,"[0.37882083333333333, 0.3129546296296296, 0.5630458333333334, 0.9898111111111112]",1.0,2.0
PTL-Crosswalk-Base/training set/164CP.png,"[0.48731018518518515, 0.5021836431226766, 0.08668888888888888, 0.9024743494423791]",1.0,2.0
PTL-Crosswalk-Base/training set/165CP.png,"[0.34688854166666666, 0.25181944444444443, 0.29366822916666663, 0.9970888888888889]",1.0,2.0
PTL-Crosswalk-Base/training set/166CP.png,"[0.5687770833333333, 0.24890833333333337, 0.007095833333333333, 0.9184861111111111]",1.0,2.0
PTL-Crosswalk-Base/training set/168CP.png,"[0.47789322916666666, 0.3784574074074074, 0.35016354166666663, 0.9970888888888889]",1.0,2.0
PTL-Crosswalk-Base/training set/169CP.png,"[0.5384822916666666, 0.36826759259259256, 0.42221614583333333, 0.9956333333333335]",1.0,2.0
PTL-Crosswalk-Base/training set/170CP.png,"[0.410753125, 0.19505092592592593, 0.45496718750000004, 0.5589518518518518]",1.0,2.0
PTL-Crosswalk-Base/training set/171CP.png,"[0.5982531249999999, 0.37991296296296295, 0.50409375, 0.6186314814814814]",1.0,2.0
PTL-Crosswalk-Base/training set/172CP.png,"[0.4164848958333333, 0.38427962962962964, 0.3591703125, 0.8165935185185186]",1.0,2.0
PTL-Crosswalk-Base/training set/173CP.png,"[0.8260555555555555, 0.45560416666666664, 0.0, 0.6608442708333333]",1.0,2.0
PTL-Crosswalk-Base/training set/174CP.png,"[0.6359166666666667, 0.5065502008032128, 0.2852175925925926, 0.9941775100401606]",1.0,2.0
PTL-Crosswalk-Base/training set/175CP.png,"[0.4418666666666667, 0.2358074074074074, 0.33296927083333333, 1.0]",1.0,2.0
PTL-Crosswalk-Base/training set/176CP.png,"[0.6147712962962962, 0.5036389684813753, 0.010809259259259258, 0.9286755014326648]",1.0,2.0
PTL-Crosswalk-Base/training set/178CP.png,"[0.5944463541666667, 0.240712962962963, 0.04699114583333333, 0.5156018518518519]",1.0,2.0
PTL-Crosswalk-Base/training set/179CP.png,"[0.4548661458333333, 0.3506685185185185, 0.42979218750000003, 0.9970277777777777]",1.0,2.0
PTL-Crosswalk-Base/training set/180CP.png,"[0.4991640625, 0.3655277777777778, 0.5125369791666666, 0.769687962962963]",1.0,2.0
PTL-Crosswalk-Base/training set/181CP.png,"[0.5743869791666667, 0.33432407407407405, 0.4682390625, 0.6151555555555556]",1.0,2.0
PTL-Crosswalk-Base/training set/182CP.png,"[0.520059375, 0.759287037037037, 0.49832812499999996, 0.9970277777777777]",1.0,2.0
PTL-Crosswalk-Base/training set/183CP.png,"[0.8592537037037037, 0.439821875, 0.0, 0.7013375]",1.0,2.0
PTL-Crosswalk-Base/training set/185CP.png,"[0.7415489583333332, 0.31500740740740746, 0.5643572916666667, 1.0]",1.0,2.0
PTL-Crosswalk-Base/training set/186CP.png,"[0.37295648148148147, 0.4784547325102881, 0.2285287037037037, 1.0]",1.0,2.0
PTL-Crosswalk-Base/training set/188CP.png,"[0.8084140625, 0.482912037037037, 0.5409546875, 0.9970277777777777]",1.0,2.0
PTL-Crosswalk-Base/training set/189CP.png,"[0.3094354166666667, 0.46359629629629634, 0.36041979166666666, 0.9955425925925925]",1.0,2.0
PTL-Crosswalk-Base/training set/190CP.png,"[0.5551635416666667, 0.3833583333333333, 0.5952822916666667, 0.8751861111111111]",1.0,2.0
PTL-Crosswalk-Base/training set/191CP.png,"[0.5643572916666667, 0.3254083333333333, 0.4548661458333333, 0.7102527777777777]",1.0,2.0
PTL-Crosswalk-Base/training set/192CP.png,"[0.2826895833333333, 0.6508175925925926, 0.2392270833333333, 0.9985138888888889]",1.0,2.0
PTL-Crosswalk-Base/training set/193CP.png,"[0.8830277777777777, 0.4413078125, 0.006025925925925926, 0.7860328125]",1.0,2.0
PTL-Crosswalk-Base/training set/195CP.png,"[0.6905645833333334, 0.5200592592592592, 0.4063890625, 0.7147101851851851]",1.0,2.0
PTL-Crosswalk-Base/training set/198CP.png,"[0.4674036458333333, 0.45319444444444446, 0.4197625, 0.9762259259259259]",1.0,2.0
PTL-Crosswalk-Base/training set/199CP.png,"[0.25928697916666665, 0.5705796296296296, 0.34704687500000003, 0.9970277777777777]",1.0,2.0
PTL-Crosswalk-Base/training set/200CP.png,"[0.439821875, 0.4517083333333334, 0.36125572916666665, 0.575037037037037]",1.0,0.0
PTL-Crosswalk-Base/training set/201CP.png,"[0.530925, 0.21248148148148147, 0.34621093750000004, 0.7786037037037038]",1.0,2.0
PTL-Crosswalk-Base/training set/202CP.png,"[0.3754645833333334, 0.7756314814814815, 0.345375, 0.9940564814814814]",1.0,2.0
PTL-Crosswalk-Base/training set/203CP.png,"[0.922651851851852, 0.4175333333333333, 0.0, 0.8736999999999999]",1.0,2.0
PTL-Crosswalk-Base/training set/205CP.png,"[0.603640625, 0.5081722222222222, 0.28937604166666664, 0.8112925925925926]",1.0,2.0
PTL-Crosswalk-Base/training set/208CP.png,"[0.5158802083333334, 0.41307592592592596, 0.479940625, 0.9985138888888889]",1.0,2.0
