image_file,coordinates,IScrosswalk,light_class
PTLR_Lights/Training set/Italy/02/1832.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/02/2608.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/02/3400.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/02/4224.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/352.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/880.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1400.jpg,"[0.28875546875, 0.9112083333333334, 0.2666484375, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/400.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/928.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1448.jpg,"[0.29530546874999997, 0.9053861111111112, 0.2666484375, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/448.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/976.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1496.jpg,"[0.29284921875, 0.8893736111111111, 0.2666484375, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/496.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1032.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1544.jpg,"[0.29039296875, 0.8922847222222223, 0.25272890625, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/32.jpg,"[0.30349375, 0.883551388888889, 0.27647343750000003, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/544.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1080.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1592.jpg,"[0.29530546874999997, 0.8850069444444445, 0.27893046875, 0.9956333333333334]",1.0,1.0
PTLR_Lights/Training set/Italy/03/80.jpg,"[0.3108625, 0.9053861111111112, 0.29448671875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/592.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1128.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1640.jpg,"[0.33215078125, 0.791848611111111, 0.27401718750000004, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/128.jpg,"[0.32232500000000003, 0.8820958333333334, 0.29694296875, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/03/640.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1176.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1688.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/176.jpg,"[0.31823125, 0.8806402777777779, 0.28548046875, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/03/704.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1224.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1736.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/224.jpg,"[0.3174125, 0.8922847222222223, 0.29039296875, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/03/752.jpg,"[0.30595, 0.9112083333333334, 0.28302421875, 0.9956333333333334]",1.0,1.0
PTLR_Lights/Training set/Italy/03/1272.jpg,"[0.29612421875, 0.9097527777777779, 0.2633734375, 0.9970888888888889]",1.0,1.0
PTLR_Lights/Training set/Italy/03/272.jpg,"[0.3108625, 0.918486111111111, 0.28384296875000004, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/03/800.jpg,"[0.30267499999999997, 0.9170305555555555, 0.2731984375, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/1320.jpg,"[0.29858046875, 0.9053861111111112, 0.27811171875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/320.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/848.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1368.jpg,"[0.29694296875, 0.9097527777777779, 0.2633734375, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/368.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/896.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1416.jpg,"[0.2971546875, 0.9112472222222222, 0.2690296875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/416.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/944.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1464.jpg,"[0.3146609375, 0.90685, 0.2783328125, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/464.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/992.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1512.jpg,"[0.31577500000000003, 0.8995638888888889, 0.2731984375, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/512.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1048.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1560.jpg,"[0.3108625, 0.8748180555555556, 0.24781640624999998, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/48.jpg,"[0.32396250000000004, 0.8893736111111111, 0.28056796875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/560.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1096.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1608.jpg,"[0.32805703125, 0.8879180555555556, 0.28056796875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/96.jpg,"[0.33542578125, 0.9112083333333334, 0.29612421875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/608.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1144.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1656.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/144.jpg,"[0.33706328124999996, 0.8864625, 0.29121171874999996, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/03/656.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1192.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1704.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/192.jpg,"[0.33460703125, 0.8864625, 0.29284921875, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/03/720.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1240.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1752.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/240.jpg,"[0.33542578125, 0.9068416666666668, 0.28466171875, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/03/768.jpg,"[0.32478203125, 0.9053861111111112, 0.28384296875000004, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/1288.jpg,"[0.31331875, 0.9053861111111112, 0.2756546875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/288.jpg,"[0.31905, 0.9228527777777777, 0.28629921875000003, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/03/816.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1336.jpg,"[0.32232500000000003, 0.9112083333333334, 0.28548046875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/336.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/864.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1384.jpg,"[0.30922499999999997, 0.9053861111111112, 0.2748359375, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/384.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/912.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1432.jpg,"[0.3043125, 0.9272194444444444, 0.2723796875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/432.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/960.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1480.jpg,"[0.31577500000000003, 0.8966527777777779, 0.27401718750000004, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/480.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1016.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1528.jpg,"[0.31168125, 0.9010194444444445, 0.27401718750000004, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/16.jpg,"[0.32396250000000004, 0.8966527777777779, 0.27974921875000003, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/528.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1064.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1576.jpg,"[0.31577500000000003, 0.8733625, 0.2707421875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/64.jpg,"[0.32969453125000003, 0.883551388888889, 0.28875546875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/576.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1112.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1624.jpg,"[0.32150625, 0.8937402777777779, 0.27893046875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/112.jpg,"[0.34361328125, 0.8908291666666668, 0.30676875, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/03/624.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1160.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1672.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/160.jpg,"[0.33378828125000004, 0.8893736111111111, 0.28957421875, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/03/672.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/1208.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1720.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/208.jpg,"[0.33870078124999997, 0.8864625, 0.29039296875, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/03/736.jpg,"[0.33378828125000004, 0.8864625, 0.28629921875000003, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/03/1256.jpg,"[0.29776171875, 0.918486111111111, 0.2658296875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/256.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/Italy/03/784.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1304.jpg,"[0.3125, 0.915575, 0.27811171875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/03/304.jpg,"[0.29284921875, 0.918486111111111, 0.25518593749999996, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/03/832.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/Italy/03/1352.jpg,"[0.32396250000000004, 0.902475, 0.28548046875, 1.0]",1.0,1.0
PTLR_Lights/Training set/Italy/06/176.jpg,"[0.61328125, 0.6041666666666666, 0.7734375, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/304.jpg,"[0.6359375, 0.6694444444444444, 0.78828125, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2144.jpg,"[0.61484375, 0.5486111111111112, 0.80546875, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1416.jpg,"[0.68984375, 0.6416666666666667, 0.85390625, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2128.jpg,"[0.6171875, 0.5361111111111111, 0.84140625, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1672.jpg,"[0.6359375, 0.7041666666666667, 0.76328125, 0.9944444444444445]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2048.jpg,"[0.60546875, 0.46805555555555556, 0.85625, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1784.jpg,"[0.58046875, 0.5722222222222222, 0.7640625, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/896.jpg,"[0.56796875, 0.6527777777777778, 0.725, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/160.jpg,"[0.61171875, 0.5888888888888889, 0.77265625, 0.9944444444444445]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2112.jpg,"[0.6203125, 0.5277777777777778, 0.83359375, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1464.jpg,"[0.92421875, 0.6652777777777777, 0.9921875, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1304.jpg,"[0.58984375, 0.6333333333333333, 0.74609375, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1832.jpg,"[0.43125, 0.49027777777777776, 0.6390625, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/80.jpg,"[0.5875, 0.6013888888888889, 0.74765625, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2560.jpg,"[0.65703125, 0.5527777777777778, 0.88125, 0.9833333333333333]",1.0,1.0
PTLR_Lights/Training set/Italy/06/2672.jpg,"[0.67734375, 0.46944444444444444, 0.9046875, 0.9972222222222222]",1.0,1.0
PTLR_Lights/Training set/Italy/06/2448.jpg,"[0.64453125, 0.5777777777777777, 0.846875, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/976.jpg,"[0.58984375, 0.6541666666666667, 0.7359375, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/496.jpg,"[0.590625, 0.6888888888888889, 0.71484375, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/128.jpg,"[0.59453125, 0.5944444444444444, 0.7578125, 0.9916666666666667]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1208.jpg,"[0.6625, 0.7222222222222222, 0.77265625, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2896.jpg,"[0.6171875, 0.5680555555555555, 0.80625, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2848.jpg,"[0.621875, 0.5666666666666667, 0.81640625, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1432.jpg,"[0.8203125, 0.6555555555555556, 0.9828125, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1544.jpg,"[0.2828125, 0.5208333333333334, 0.48671875, 0.9944444444444445]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1576.jpg,"[0.359375, 0.5486111111111112, 0.53984375, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/464.jpg,"[0.58046875, 0.6930555555555555, 0.70859375, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/960.jpg,"[0.534375, 0.6138888888888889, 0.71171875, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/560.jpg,"[0.63125, 0.7541666666666667, 0.7453125, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/32.jpg,"[0.58984375, 0.6125, 0.7609375, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2416.jpg,"[0.64453125, 0.5777777777777777, 0.85234375, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1528.jpg,"[0.36875, 0.5597222222222222, 0.55703125, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/720.jpg,"[0.5640625, 0.6583333333333333, 0.70078125, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/912.jpg,"[0.61171875, 0.7375, 0.74296875, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/144.jpg,"[0.59765625, 0.5861111111111111, 0.76640625, 0.9944444444444445]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1400.jpg,"[0.653125, 0.6138888888888889, 0.8359375, 0.9944444444444445]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2352.jpg,"[0.62734375, 0.5930555555555556, 0.81953125, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1384.jpg,"[0.6890625, 0.7083333333333334, 0.81640625, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/48.jpg,"[0.58515625, 0.6097222222222223, 0.7578125, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2464.jpg,"[0.6421875, 0.5680555555555555, 0.84296875, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1496.jpg,"[0.92421875, 0.6194444444444445, 0.96953125, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/512.jpg,"[0.5875, 0.6861111111111111, 0.72578125, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2992.jpg,"[0.6078125, 0.5819444444444445, 0.809375, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1768.jpg,"[0.653125, 0.5375, 0.85, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1944.jpg,"[0.6046875, 0.5902777777777778, 0.79765625, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1368.jpg,"[0.61796875, 0.5916666666666667, 0.80390625, 0.9944444444444445]",1.0,0.0
PTLR_Lights/Training set/Italy/06/480.jpg,"[0.5828125, 0.6916666666666667, 0.71484375, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1016.jpg,"[0.6109375, 0.6319444444444444, 0.7890625, 0.9930555555555556]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2192.jpg,"[0.61953125, 0.5597222222222222, 0.80703125, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2224.jpg,"[0.61953125, 0.5638888888888889, 0.8203125, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1128.jpg,"[0.62578125, 0.6013888888888889, 0.803125, 0.9875]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1800.jpg,"[0.503125, 0.5847222222222223, 0.67109375, 0.9944444444444445]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1320.jpg,"[0.596875, 0.6125, 0.765625, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1624.jpg,"[0.51875, 0.5902777777777778, 0.68359375, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2400.jpg,"[0.63828125, 0.5819444444444445, 0.84140625, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2816.jpg,"[0.6234375, 0.575, 0.828125, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/800.jpg,"[0.6125, 0.7180555555555556, 0.72265625, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2960.jpg,"[0.6109375, 0.5736111111111111, 0.8203125, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/416.jpg,"[0.5765625, 0.6625, 0.71875, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2384.jpg,"[0.628125, 0.5819444444444445, 0.8375, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1176.jpg,"[0.5875, 0.6097222222222223, 0.76015625, 0.9847222222222223]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1064.jpg,"[0.5953125, 0.6125, 0.7796875, 0.9944444444444445]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1480.jpg,"[0.934375, 0.6319444444444444, 0.9984375, 0.9777777777777777]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2288.jpg,"[0.6171875, 0.5763888888888888, 0.8171875, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1960.jpg,"[0.63203125, 0.6444444444444445, 0.80234375, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2736.jpg,"[0.63046875, 0.6125, 0.81171875, 0.9944444444444445]",1.0,1.0
PTLR_Lights/Training set/Italy/06/1032.jpg,"[0.6390625, 0.6375, 0.8171875, 0.9861111111111112]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1976.jpg,"[0.71484375, 0.6430555555555556, 0.87734375, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/608.jpg,"[0.6046875, 0.6680555555555555, 0.75078125, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/784.jpg,"[0.60546875, 0.6847222222222222, 0.7546875, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1688.jpg,"[0.66484375, 0.8125, 0.7484375, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2208.jpg,"[0.625, 0.5583333333333333, 0.8265625, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1608.jpg,"[0.5203125, 0.5902777777777778, 0.68828125, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2336.jpg,"[0.62890625, 0.5847222222222223, 0.8015625, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2016.jpg,"[0.61953125, 0.5763888888888888, 0.815625, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/880.jpg,"[0.55859375, 0.6597222222222222, 0.7109375, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2656.jpg,"[0.65390625, 0.4875, 0.88046875, 0.9972222222222222]",1.0,1.0
PTLR_Lights/Training set/Italy/06/432.jpg,"[0.58125, 0.6777777777777778, 0.71796875, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2944.jpg,"[0.609375, 0.5708333333333333, 0.81875, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1560.jpg,"[0.30390625, 0.5291666666666667, 0.50703125, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1704.jpg,"[0.66171875, 0.8, 0.75, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2800.jpg,"[0.6171875, 0.5736111111111111, 0.8265625, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/448.jpg,"[0.5828125, 0.6833333333333333, 0.7109375, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2496.jpg,"[0.64609375, 0.5444444444444444, 0.86015625, 0.9972222222222222]",1.0,1.0
PTLR_Lights/Training set/Italy/06/768.jpg,"[0.5640625, 0.6763888888888889, 0.70703125, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2576.jpg,"[0.64609375, 0.5527777777777778, 0.8234375, 0.9944444444444445]",1.0,1.0
PTLR_Lights/Training set/Italy/06/832.jpg,"[0.6078125, 0.6875, 0.75, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/640.jpg,"[0.5484375, 0.7402777777777778, 0.64296875, 0.9930555555555556]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1272.jpg,"[0.59375, 0.6402777777777777, 0.7515625, 0.9916666666666667]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1736.jpg,"[0.73125, 0.5791666666666667, 0.9328125, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2544.jpg,"[0.653125, 0.5513888888888889, 0.87578125, 0.9972222222222222]",1.0,1.0
PTLR_Lights/Training set/Italy/06/1112.jpg,"[0.57109375, 0.6125, 0.74921875, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/112.jpg,"[0.5859375, 0.5944444444444444, 0.746875, 0.9930555555555556]",1.0,0.0
PTLR_Lights/Training set/Italy/06/528.jpg,"[0.59921875, 0.6777777777777778, 0.7234375, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1096.jpg,"[0.67578125, 0.7569444444444444, 0.76953125, 0.9958333333333333]",1.0,0.0
PTLR_Lights/Training set/Italy/06/3016.jpg,"[0.61640625, 0.5833333333333334, 0.80390625, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/576.jpg,"[0.6140625, 0.6625, 0.7453125, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2080.jpg,"[0.63125, 0.5166666666666667, 0.86875, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/192.jpg,"[0.61875, 0.6208333333333333, 0.78828125, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/336.jpg,"[0.62421875, 0.6236111111111111, 0.7828125, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/64.jpg,"[0.590625, 0.6097222222222223, 0.7515625, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1288.jpg,"[0.59765625, 0.6361111111111111, 0.76171875, 0.9972222222222222]",1.0,0.0
PTLR_Lights/Training set/Italy/06/2912.jpg,"[0.6140625, 0.5652777777777778, 0.80859375, 0.9986111111111111]",1.0,0.0
PTLR_Lights/Training set/Italy/06/1592.jpg,"[0.465625, 0.5791666666666667, 0.625, 0.9944444444444445]",1.0,0.0
